route,schema_id,family,type_expr,witness,novelty_bucket,in_L_metric,in_L_scalar,in_L_combined,is_interaction_new,canonical_key
synthetic_continuum,d2d84c409517,interaction_curve_modal,flow:Q->flat(S3),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:q->flat(s3)
synthetic_continuum,bbcdb013f635,interaction_curve_modal,flow:Q->sharp(S3),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:q->sharp(s3)
synthetic_continuum,566c958220ab,interaction_curve_modal,flow:Q->shape(S3),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:q->shape(s3)
synthetic_continuum,4b89c127cc32,interaction_curve_modal,flow:Q->inf(S3),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:q->inf(s3)
synthetic_continuum,98eb17be714c,interaction_curve,flow:R->S1,witness:synthetic_continuum:flow,uniform_interaction,false,false,true,true,flow:r->s1
synthetic_continuum,9ca1c983f986,interaction_curve_modal,flow:R->flat(S1),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:r->flat(s1)
synthetic_continuum,cc8c77c8fce7,interaction_curve_modal,flow:R->sharp(S1),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:r->sharp(s1)
synthetic_continuum,a619d1f60a5e,interaction_curve_modal,flow:R->shape(S1),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:r->shape(s1)
synthetic_continuum,0ce03ff30821,interaction_curve_modal,flow:R->inf(S1),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:r->inf(s1)
synthetic_continuum,f5f5906ab92c,interaction_curve,flow:R->S2,witness:synthetic_continuum:flow,uniform_interaction,false,false,true,true,flow:r->s2
synthetic_continuum,ea0bf687a543,interaction_curve_modal,flow:R->flat(S2),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:r->flat(s2)
synthetic_continuum,4d2bcbb2bdcd,interaction_curve_modal,flow:R->sharp(S2),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:r->sharp(s2)
synthetic_continuum,6e331adfbbf6,interaction_curve_modal,flow:R->shape(S2),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:r->shape(s2)
synthetic_continuum,0e1798c30a60,interaction_curve_modal,flow:R->inf(S2),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:r->inf(s2)
synthetic_continuum,81cdc697bddf,interaction_curve,flow:R->S3,witness:synthetic_continuum:flow,uniform_interaction,false,false,true,true,flow:r->s3
synthetic_continuum,4fadd9c23a3e,interaction_curve_modal,flow:R->flat(S3),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:r->flat(s3)
synthetic_continuum,1e67be3930e0,interaction_curve_modal,flow:R->sharp(S3),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:r->sharp(s3)
synthetic_continuum,cdef01469e25,interaction_curve_modal,flow:R->shape(S3),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:r->shape(s3)
synthetic_continuum,c47bb52cb02a,interaction_curve_modal,flow:R->inf(S3),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:r->inf(s3)
synthetic_continuum,b30015ddc49c,interaction_cohesive,scalar_lift:flat(R)->TX,witness:synthetic_continuum:scalar_lift,uniform_interaction,false,false,true,true,scalar_lift:flat(r)->tx
synthetic_continuum,58294c726f63,interaction_cohesive,scalar_lift:sharp(R)->TX,witness:synthetic_continuum:scalar_lift,uniform_interaction,false,false,true,true,scalar_lift:sharp(r)->tx
synthetic_continuum,2ac1edcc0df4,interaction_cohesive,scalar_lift:shape(R)->TX,witness:synthetic_continuum:scalar_lift,uniform_interaction,false,false,true,true,scalar_lift:shape(r)->tx
synthetic_continuum,0babd5119956,interaction_cohesive,scalar_lift:inf(R)->TX,witness:synthetic_continuum:scalar_lift,uniform_interaction,false,false,true,true,scalar_lift:inf(r)->tx
